slug,score,in_gd4h
corine-land-cover-occupation-des-sols-en-france,0.22492342,True
classification-des-espaces-vegetalises-et-artificialises-production-corine-land-cover-pour-la-metropole-de-lyon-ortho-2015,0.1998385,True
classification-2015-des-espaces-vegetalises-et-artificialises-des-communes-de-la-metropole-de-lyon,0.19180278,True
agreste-teruti-lucas-utilisation-du-territoire-1,0.15444063,True
releves-du-suivi-du-trait-de-cote-par-smartphone-photographies-prises-par-rivages,0.14164793,True
indicateurs-departementaux-sur-l-allocation-personnalisee-d-autonomie-apa-30378330,0.11150002,True
