slug_or_id,score,in_gd4h,topic
4050-vernouillet-1,0.23687331,False,89
4050-vernouillet,0.23687331,False,89
3931-chauny,0.23259737,False,89
4070-chennevilliere,0.23211904,False,89
3394-calonne,0.23200016,False,89
3350-bornes,0.23155093,False,89
3385-bachant,0.23147584,False,89
3841-gournay,0.2306206,False,89
3684-reims,0.23049322,False,89
3612-conches,0.22904283,False,89
4042-lambersart-1,0.22855796,False,89
4042-lambersart,0.22855796,False,89
3694-denain,0.2285313,False,89
3433-orthez,0.22815832,False,89
bornes-de-recharge,0.2280853,False,89
3966-lege,0.22804615,False,89
4111-brest,0.22765873,False,89
4045-peyrehorade,0.2276247,False,89
3731-leucate,0.22726488,False,89
3597-meze,0.22636226,False,89
3122-bornes-de-recharge,0.22623765,False,89
3716-les-ulis,0.22615585,False,89
3434-auby,0.22564685,False,89
4053-bruyeres-charlemagne,0.22551171,False,89
3739-beauvais,0.22420248,False,89
4165-flers,0.22263375,False,89
3574-vendargues,0.22238927,False,89
3366-coquelles,0.22199291,False,89
3183-fontbeauzard,0.22195216,False,89
3603-givet,0.22176194,False,89
3275-vichy-poincare,0.22021629,False,89
3372-chelles,0.22017445,False,89
4041-montlouis-sur-loire,0.2200655,False,89
2434-flers,0.22000386,False,89
3668-hendaye,0.21998248,False,89
4063-lieuran,0.21878828,False,89
borne-de-recharge-7,0.21871065,False,89
borne-de-recharge-5,0.21871065,False,89
3845-borne-de-recharge,0.21871065,False,89
3838-le-havre,0.2180807,False,89
3813-chatelrault,0.21669692,False,89
4010-chatonnay,0.215322,False,89
3287-montrejeau,0.21467164,False,89
3965-muille-villette,0.21465908,False,89
3194-rognac,0.21447918,False,89
3822-beaucaire,0.2139578,False,89
3832-beaucaire,0.2139578,False,89
3549-chocques,0.21385488,False,89
3693-toulouse-netwiller,0.21382357,False,89
3970-lomme,0.21329181,False,89
3119-leguevin,0.21293202,False,89
3571-luneray,0.21284467,False,89
3773-blanquefort,0.2124807,False,89
3917-amiens,0.21201205,False,89
3799-audruicq,0.21166547,False,89
3784-vierzon,0.21134543,False,89
3754-marly,0.20977306,False,89
3814-saran-jonquilles,0.20800897,False,89
3573-villeneuve-sur-lot,0.20642656,False,89
4019-courtry,0.20492437,False,89
3461-vitrolles,0.20410424,False,89
3932-chadrac,0.20385768,False,89
2932-rosiere,0.20332977,False,89
3572-ales-mons,0.20127255,False,89
3591-chilly-mazarin,0.1987342,False,89
3958-meulan-en-yvelines,0.19836786,False,89
2935-marguerittes,0.19834732,False,89
3875-salaise-sur-sanne,0.197656,False,89
3349-mauguio,0.19677576,False,89
3046-la-motte-servolex,0.1951003,False,89
3455-marquise,0.19283022,False,89
4040-chalons-rolland,0.19219871,False,89
3759-jeumont,0.19173053,False,89
3074-montaubant-paris,0.19155295,False,89
3655-beaune-verottes,0.191006,False,89
3791-montelimar,0.1895793,False,89
4099-voisins,0.18658076,False,89
3905-soisson,0.18656133,False,89
3688-gaineville,0.18146983,False,89
3462-mont-de-marsan,0.18005511,False,89
3569-torcy-champs,0.17964964,False,89
3649-noeux-les-mines,0.17936097,False,89
3609-roinville,0.17728254,False,89
3398-foix-espagne,0.17680284,False,89
3695-dainville,0.17676093,False,89
waterrower,0.17642373,False,89
2939-gujan-mestras,0.1757501,False,89
3289-pau-jean-mermoz,0.17455453,False,89
le-relay-du-chasteau,0.17430998,False,89
3795-evreux,0.17387992,False,89
3380-sete,0.16819227,False,89
irve-z-e-n-annecy,0.16782977,False,89
3676-chateauneuf-les-martigues,0.16781084,False,89
borne-eleec-publique,0.16672339,False,89
3548-le-mans,0.16476381,False,89
3548-le-mans-1,0.16476381,False,89
3915-courseuilles-sur-mer,0.16123106,False,89
3707-saint-maur,0.1608379,False,89
3134-serignan,0.16050164,False,89
3743-aire-sur-adour,0.1570244,False,89
4096-saint-germain-corbeil,0.15584162,False,89
3551-boussy-saint-antoine,0.15423346,False,89
jeu-de-donnees-c-car,0.15386158,False,89
3117-vaison-la-romaine,0.15232103,False,89
3741-croissy-beaubourg,0.14955811,False,89
3670-montigny,0.14886239,False,89
3557-fontenay-le-vicomte,0.1485504,False,89
2936-saint-ambroix,0.14003746,False,89
3845-guitancourt,0.12948667,False,89
budget-primitif-2018-3,0.12881793,False,334
declaration-de-verdissement-de-flotte,0.12837085,False,89
budgets-primitifs-de-la-cus,0.12783337,False,334
budgets-primitifs-de-la-cus-nd,0.12783337,False,334
budget-primitif-2018-1,0.12757547,False,334
budget-primitif-2021,0.12757547,False,334
budget-primitif-2020-2,0.12757547,False,334
budget-primitif-2016-1,0.12757547,False,334
budget-primitif-2023,0.12757547,False,334
budget-primitif-2022,0.12757547,False,334
budget-primitif-2017-4,0.12757547,False,334
budget-primitif-2019,0.12757547,False,334
ilevia-gamme-tarifaire,0.12651412,False,89
chalon-en-champagne,0.12502919,False,89
budget-primitif-2018-2,0.12294393,False,334
3780-saint-paul-les-dax,0.1213473,False,89
bilan-reconversion-00000000,0.12120659,False,89
budget-primitif-2017-3,0.11938007,False,334
recapitulatif-depenses-personnel-2013,0.118738174,False,89
recapitulatif-depenses-personnel-2013-nd,0.118738174,False,89
budget-2018-1,0.11783327,False,334
budget-primitif-oise,0.117439575,False,334
restauration-a-emporter-ou-a-livrer,0.11636209,False,89
creches-tm,0.11463847,False,84
horodateurs-tm,0.112477146,False,84
reutilisations-2,0.11178049,False,89
ludotheques-tm,0.11103762,False,84
ludotheques,0.11103762,False,84
budget-primitif-2018-4,0.1098749,False,334
plf-2024-recettes-du-budget-general,0.10979922,False,334
budget-primitif-2019-decline-par-grand-engagement,0.1097044,False,334
quartiers-de-proximite-tm,0.10945882,False,84
les-quartiers-de-tourcoing-1,0.10746512,False,84
quartiers-de-sevres,0.10734773,False,84
budget-2023-rodez-agglo,0.10671017,False,334
plf-2024-recettes-des-budgets-annexes,0.10598897,False,334
budget-principal-primitif-2018,0.10568047,False,334
budget-previsionnel-2020,0.10540724,False,334
bp-2018-2,0.104708575,False,334
sanisette-tm,0.10457695,False,84
secteurs-de-proximite-tm,0.10438604,False,84
budget-primitif-2019-recettes,0.10409608,False,334
budget-primitif-2018-recettes,0.10409608,False,334
finances-1,0.10336919,False,334
budget-2022-rodez-agglomeration,0.10260381,False,334
dependances-bleues,0.10202607,False,89
a-oger,0.101439066,False,84
indeminites-des-elus-locaux-de-trelaze-nd,0.101439066,False,84
synthese-des-recettes-et-des-depenses-du-budget-primitif,0.101232566,False,334
zone-30-tm,0.10092893,False,84
zone-fao-de-peche-30378680,0.09832741,True,84
zones-inondables-a-martigues,0.097777136,False,84
assemblee-des-territoires-territoires-vecus,0.09765752,False,84
quartiers-auxerre,0.097255446,False,84
plf-2024-budget-vert,0.09684581,False,334
prive-zone-de-chalandise-gouraud,0.0958362,False,84
essences-dans-les-forets-cors,0.095454596,False,84
dechetteries,0.095013596,False,84
grille-regionale-au-pas-de-250m-idf,0.0940083,False,84
intercommunalites-epci,0.09351537,False,84
budget-primitif-2019-depenses,0.09291273,False,334
budget-primitif-2018-depenses,0.09291273,False,334
arceaux-a-velo,0.09265029,False,84
les-unions-de-quartier,0.09263886,False,84
lieux-de-culte-a-issy-les-moulineaux,0.09156237,False,84
delimitation-des-20-quartiers-4,0.091273926,False,84
arrondissements-de-marseille,0.091073595,False,84
arrondissements-de-marseille-nd,0.091073595,False,84
perimetres-de-protection-du-territoire-site-unesco-val-dorleans,0.091053955,False,84
emplacement-des-cimetieres-metz,0.09081265,False,84
le-budget-de-lassemblee-nationale,0.08922719,False,334
quartiers-1,0.088407986,False,84
permanences-quartiers-elus-blagnac,0.0882025,False,84
poles-territoriaux-tm,0.08816526,False,84
poles-territoriaux,0.08816526,False,84
foret-descoublac-secteurs,0.08791024,False,84
perimetres-de-protection-du-territoire-zone-de-protection-unesco-val-dorleans,0.08709738,False,84
territoire-de-chasse-de-martigues,0.08640676,False,84
aires-de-covoiturage-en-gironde1,0.08634849,False,84
aires-de-covoiturage-en-gironde-2,0.08634849,False,84
aires-de-covoiturage-en-gironde-1,0.08634849,False,84
sanisettes-5,0.08633159,False,84
fabriques-de-territoire,0.08588589,False,84
ilevia-abris-a-velos,0.0857232,False,84
budget-supplementaire-2015,0.085679725,False,334
rentree-2023-2024,0.08540587,False,89
aires-pietonnes-tm,0.08536967,False,84
bp2019-zae,0.08528297,False,334
emplacement-des-dechetteries-3,0.08487669,False,84
le-budget-de-la-defense-par-categorie-de-depenses-en-lfi-30382563,0.08467928,False,334
rosny-sur-seine-budget-primitif-2019,0.084371075,False,334
rosny-sur-seine-budget-primitif-2018,0.084371075,False,334
actes-budgetaires-1,0.084020704,False,334
pays-du-departement-de-la-manche,0.08328613,False,84
delimitation-des-cantons-3,0.0825518,False,84
ecoles-elementaires-blagnac,0.08237057,False,84
actes-budgetaires,0.08233897,False,334
emplacement-des-canisites,0.08219196,False,84
regions-simplified-by-geoapi,0.08157936,False,84
depenses-et-recettes-des-budgets-executes-de-l-etat-et-de-la-defense-30382662,0.081553005,False,334
zone-maritime-30378727,0.080843545,True,84
c2023-sbep-001,0.07968935,False,84
rangee-cimetiere-metz,0.07898677,False,84
consommation-des-menages-en-video-a-la-demande,0.07890944,False,89
batiments-publics-evry-courcouronnes,0.076785535,False,84
ecoles-maternelles-blagnac,0.07646745,False,84
zones-bleues-tm,0.07564262,False,84
debat-d-orientations-budgetaires-oise,0.075564,False,334
rapport-orientation-budgetaire,0.075406946,False,334
parcellaire-de-1830-toulouse,0.07485549,False,84
domaines-rge,0.074673735,False,84
faits-constates-zone-gendarmerie-00000000,0.07411568,False,84
recensement-des-plages-a-anglet,0.07325235,False,84
morbihan-habitat-1,0.07310408,False,84
plf-2024-vm-tome-2-depenses-fiscales,0.07308102,False,334
lieux-de-cultes-a-issy-les-moulineaux,0.071907796,False,84
parcellaire-de1830-tm,0.07170151,False,84
parcellaire-de-1680-tm,0.07170151,False,84
cimetieres-blagnac,0.071527764,False,84
aires-de-covoiturage-3,0.071351595,False,84
limites-des-conseils-de-territoire,0.07069149,False,84
panneaux-zone-30,0.07064331,False,84
territoires-en-mouvement-n5-30382866,0.07063115,False,84
section-cimetiere-metz,0.07053545,False,84
ecodef-235-lieux-de-memoire,0.07045911,False,84
theatre-tm,0.0703196,False,84
bethune-quartiers-et-zones,0.07010613,False,84
taux-de-fiscalite-directe-locale-par-region-2001-2009-nd,0.06973783,False,84
taux-fiscalite-2001-2009,0.06973783,False,84
hebergement-marchand-poids-territoire-cors,0.06968574,False,84
artistes-laboureurs-par-region,0.06951718,False,84
defibrillateurs-de-houplin-ancoisne,0.069369495,False,84
occupation-physique-du-territoire-insee-nd,0.068935566,False,84
occupation-physique-du-territoire-insee,0.068935566,False,84
ports-de-lherault,0.068511,False,84
territoires-en-mouvement-n2-30382835,0.068140015,False,84
aires-de-livraison-tm,0.06797643,False,84
canisites-angers,0.0679697,False,84
zones-de-loisirs,0.067824736,False,84
places-pmr,0.06761658,False,84
bassins-de-mobilite-en-occitanie,0.06676207,False,84
departments-simplified-by-geoapi,0.066274635,False,84
confinement-commerces-de-proximite-ouverts-evry-courcouronnes,0.0659954,False,84
les-aires-de-jeux-a-roubaix,0.06525397,False,84
territoires-en-mouvement-n1-30382864,0.06468639,False,84
territoires-en-mouvement-n4-30382960,0.06468639,False,84
reseau-bt-souterrain-sorea-kml,0.06295051,False,84
toutounets-a-antibes,0.06278921,False,84
researchalps,0.062444475,False,84
les-reserves-de-chasse-en-corse-cors,0.0619843,False,84
score-inclusion-financiere-regions,0.06124724,False,84
faits-constates-zone-police-00000000,0.061068837,False,84
medecins-generalistes,0.060889035,False,84
aide-la-presse-hebdomadaire-r-gionale-en-2012,0.060879454,False,84
aide-a-la-presse-hebdomadaire-regionale-en-2012-nd,0.060879447,False,84
campings,0.060759854,False,84
centres-de-vaccination-toulouse,0.059836127,False,84
covid-gua,0.05879662,False,84
capb-contour-du-pays-basque,0.05868793,False,84
borne-a-verre-3,0.057464086,False,84
antennes-de-la-region-des-pays-de-la-loire,0.057292804,False,84
centres-de-vaccination-tm,0.057091605,False,84
donn-es-relatives-l-environnement-strasbourg,0.05632459,False,84
donnees-relatives-a-l-environnement-a-strasbourg-nd,0.05632459,False,84
structures-labellisees-spo-2013-cors,0.055690948,False,84
camping-la-vetta,0.052259028,False,84
lieux-de-covoiturage-organisation-nant-resilience,0.051635724,False,84
p-r-jean-vilar-1,0.05034147,False,84
mollusques-bivalves-vivants-live-bivalve-molluscs,0.049488205,True,84
alignement-particulier-des-constructions-plui,0.04881312,False,84
c2020-sbep-049,0.048554346,False,84
camping-sole-e-vista,0.048015743,False,84
