slug_or_id,score,in_gd4h,topic
4050-vernouillet-1,0.24314032,False,89
4050-vernouillet,0.24314032,False,89
3931-chauny,0.23875123,False,89
4070-chennevilliere,0.23826027,False,89
3394-calonne,0.23813823,False,89
3350-bornes,0.23767713,False,89
3385-bachant,0.23760004,False,89
3841-gournay,0.23672216,False,89
3684-reims,0.23659141,False,89
3612-conches,0.23510265,False,89
4042-lambersart-1,0.23460495,False,89
4042-lambersart,0.23460495,False,89
3694-denain,0.2345776,False,89
3433-orthez,0.23419476,False,89
bornes-de-recharge,0.23411979,False,89
3966-lege,0.2340796,False,89
4111-brest,0.23368195,False,89
4045-peyrehorade,0.233647,False,89
3731-leucate,0.23327768,False,89
3597-meze,0.23235115,False,89
3122-bornes-de-recharge,0.23222326,False,89
3716-les-ulis,0.23213929,False,89
3434-auby,0.23161682,False,89
4053-bruyeres-charlemagne,0.23147812,False,89
3739-beauvais,0.23013425,False,89
4165-flers,0.228524,False,89
3574-vendargues,0.22827306,False,89
3366-coquelles,0.22786622,False,89
3183-fontbeauzard,0.22782439,False,89
3603-givet,0.22762914,False,89
3275-vichy-poincare,0.2260426,False,89
3372-chelles,0.22599964,False,89
4041-montlouis-sur-loire,0.22588782,False,89
2434-flers,0.22582455,False,89
3668-hendaye,0.22580259,False,89
4063-lieuran,0.2245768,False,89
borne-de-recharge-7,0.22449711,False,89
borne-de-recharge-5,0.22449711,False,89
3845-borne-de-recharge,0.22449711,False,89
3838-le-havre,0.2238505,False,89
3813-chatelrault,0.22243011,False,89
4010-chatonnay,0.2210188,False,89
3287-montrejeau,0.22035125,False,89
3965-muille-villette,0.22033834,False,89
3194-rognac,0.22015369,False,89
3822-beaucaire,0.21961853,False,89
3832-beaucaire,0.21961853,False,89
3549-chocques,0.21951288,False,89
3693-toulouse-netwiller,0.21948074,False,89
3970-lomme,0.21893491,False,89
3119-leguevin,0.2185656,False,89
3571-luneray,0.21847594,False,89
3773-blanquefort,0.21810234,False,89
3917-amiens,0.2176213,False,89
3799-audruicq,0.21726553,False,89
3784-vierzon,0.21693704,False,89
3754-marly,0.21532308,False,89
3814-saran-jonquilles,0.21351232,False,89
3573-villeneuve-sur-lot,0.21188802,False,89
4019-courtry,0.2103461,False,89
3461-vitrolles,0.20950428,False,89
3932-chadrac,0.20925118,False,89
2932-rosiere,0.2087093,False,89
3572-ales-mons,0.20659766,False,89
3591-chilly-mazarin,0.20399214,False,89
3958-meulan-en-yvelines,0.20361611,False,89
2935-marguerittes,0.20359503,False,89
3875-salaise-sur-sanne,0.20288543,False,89
3349-mauguio,0.2019819,False,89
3046-la-motte-servolex,0.2002621,False,89
3455-marquise,0.19793198,False,89
4040-chalons-rolland,0.19728374,False,89
3759-jeumont,0.19680318,False,89
3074-montaubant-paris,0.1966209,False,89
3655-beaune-verottes,0.19605948,False,89
3791-montelimar,0.19459502,False,89
4099-voisins,0.19151716,False,89
3905-soisson,0.19149722,False,89
3688-gaineville,0.18627101,False,89
3462-mont-de-marsan,0.18481886,False,89
3569-torcy-champs,0.18440264,False,89
3649-noeux-les-mines,0.18410635,False,89
3609-roinville,0.18197294,False,89
3398-foix-espagne,0.18148056,False,89
3695-dainville,0.18143752,False,89
waterrower,0.18109141,False,89
2939-gujan-mestras,0.18039995,False,89
3289-pau-jean-mermoz,0.17917275,False,89
le-relay-du-chasteau,0.17892173,False,89
3795-evreux,0.17848028,False,89
3380-sete,0.17264216,False,89
irve-z-e-n-annecy,0.17227007,False,89
3676-chateauneuf-les-martigues,0.17225064,False,89
borne-eleec-publique,0.17113441,False,89
3548-le-mans,0.169123,False,89
3548-le-mans-1,0.169123,False,89
