slug_or_id,score,in_gd4h,topic
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-30,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-35,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-33,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-27,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-32,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-31,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-34,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-29,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-28,0.29713333,False,163
sync-0b59f5df-9f59-47a8-969d-dc6eddc0b1e1-36,0.29713333,False,163
reseau-deau-potable-borne-fontaine-1,0.27896968,False,163
bornes-a-eau,0.27849457,False,163
reseau-deau-potable-vanne-1,0.26417863,False,163
1900-2018-service-eau-potable,0.25880232,False,163
a5-canalisations-deau-et-dassainissement,0.25564542,False,163
bornes-fontaine-a-antibes,0.25557527,False,163
reseau-deau-potable-conduite-1,0.25465432,False,163
eau-station-epuration,0.2492509,False,163
reseau-deau-potable-vidange-1,0.2479304,False,163
reseau-deau-potable-branchement-1,0.24793032,False,163
hydrographie-ruisseaux,0.24741517,False,163
reseau-deau-potable-ventouse-1,0.24539424,False,163
position-des-bornes-fontaines,0.2449279,False,163
commune-de-brocas-gestion-de-leau,0.2388145,False,163
commune-de-brocas-gestion-de-leau-1,0.2388145,False,163
volumes-eau-brute-cors,0.23422484,False,163
les-prelevements-deau-pour-lindustrie-de-2008-a-2014-dans-le-bassin-loire-bretagne,0.23331514,False,163
fontaines-2,0.23287211,False,163
facture-deau-de-reference,0.23261076,False,163
fontaine-2,0.2303255,False,163
4050-vernouillet-1,0.22954501,False,89
4050-vernouillet,0.22954501,False,89
infrastructures-reseau,0.22882666,False,163
borne-fontaine,0.22867115,False,163
3931-chauny,0.22540136,False,89
4070-chennevilliere,0.22493783,False,89
3394-calonne,0.22482261,False,89
3350-bornes,0.22438729,False,89
3385-bachant,0.22431453,False,89
3841-gournay,0.22348574,False,89
3684-reims,0.2233623,False,89
habillage-hydrographie-surfacique,0.22325623,False,163
habillage-hydrographie-lineaire,0.22312438,False,163
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-36,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-27,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-35,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-34,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-33,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-32,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-31,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-30,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-29,0.22309288,False,426
sync-554dd324-2ef3-42ef-af94-bac2fe0e1b37-28,0.22309288,False,426
3612-conches,0.22195679,False,89
sdis-64-points-d-eau-gdb-geojson,0.22192721,False,163
4042-lambersart-1,0.22148691,False,89
4042-lambersart,0.22148691,False,89
3694-denain,0.22146109,False,89
3433-orthez,0.22109964,False,89
bornes-de-recharge,0.22102886,False,89
3966-lege,0.22099093,False,89
bilan-ars-qualite-de-leau-2019-et-2020,0.2207264,False,163
4111-brest,0.2206155,False,89
4045-peyrehorade,0.22058252,False,89
3731-leucate,0.22023384,False,89
3597-meze,0.21935913,False,89
3122-bornes-de-recharge,0.21923839,False,89
3716-les-ulis,0.21915911,False,89
3434-auby,0.21866587,False,89
4053-bruyeres-charlemagne,0.21853492,False,89
reseau-deau-potable-poteau-dincendie-1,0.21848738,False,163
3739-beauvais,0.21726619,False,89
mode-de-gestion-de-leau-potable,0.21726479,False,163
4165-flers,0.21574597,False,89
eau-evolution-prix-eau,0.21563043,False,163
3574-vendargues,0.21550907,False,89
3366-coquelles,0.21512496,False,89
3183-fontbeauzard,0.21508548,False,89
3603-givet,0.21490115,False,89
abonnements-eau-potable-nombre-dusagers,0.21460141,False,163
regimes-hydrologiques-de-rhone-alpes-en-2014,0.21375386,False,163
3275-vichy-poincare,0.21340331,False,89
3372-chelles,0.21336277,False,89
4041-montlouis-sur-loire,0.2132572,False,89
2434-flers,0.21319745,False,89
3668-hendaye,0.21317673,False,89
4063-lieuran,0.21201949,False,89
borne-de-recharge-7,0.21194425,False,89
borne-de-recharge-5,0.21194425,False,89
3845-borne-de-recharge,0.21194425,False,89
3838-le-havre,0.2113338,False,89
3813-chatelrault,0.20999283,False,89
4010-chatonnay,0.20866044,False,89
liste-des-maitres-douvrage-alimentation-en-eau-potable-1,0.2080872,False,163
liste-des-maitres-d-ouvrage-alimentation-en-eau-potable-rdl,0.2080872,False,163
liste-des-maitres-douvrage-alimentation-en-eau-potable-2,0.2080872,False,163
3287-montrejeau,0.2080302,False,89
3965-muille-villette,0.20801803,False,89
3194-rognac,0.20784369,False,89
station-de-recharge-hydrogene-pour-velo,0.20777532,False,163
3822-beaucaire,0.20733845,False,89
3832-beaucaire,0.20733845,False,89
3549-chocques,0.20723872,False,89
3693-toulouse-netwiller,0.20720837,False,89
amenagements-hydroelectriques-restitutions-de-rhone-alpes-en-2016,0.20717065,False,163
3970-lomme,0.20669307,False,89
3119-leguevin,0.2063444,False,89
3571-luneray,0.20625976,False,89
3773-blanquefort,0.20590705,False,89
demande-de-subvention-agence-de-leau-seine-normandie-travaux-assainissement-enghien-2019-2,0.20572671,False,163
3917-amiens,0.20545289,False,89
3799-audruicq,0.20511703,False,89
reseau-de-cours-deau-charente-maritime,0.20505431,False,163
amenagements-hydroelectriques-usines-de-rhone-alpes-en-2016,0.20485982,False,163
3784-vierzon,0.2048069,False,89
domaine-public-fluvial-de-rhone-alpes-en-2006,0.20452873,False,163
bornes-fontaines-de-grand-chambery,0.20359682,False,163
service-eau-la-motte-saint-martin-1,0.203445,False,163
3754-marly,0.20328319,False,89
3814-saran-jonquilles,0.20157367,False,89
consommation-energetique-des-batiments-publics,0.20130344,False,163
3573-villeneuve-sur-lot,0.2000402,False,89
fontaines-6,0.19976903,False,163
4019-courtry,0.1985845,False,89
3461-vitrolles,0.19778974,False,89
3932-chadrac,0.1975508,False,89
2932-rosiere,0.19703923,False,89
production-deau-potable,0.19666688,False,163
c-local-eau-sage-croult-representants-capv-2020-1,0.19546804,False,163
3572-ales-mons,0.19504565,False,89
centres-aquatiques-ardenne-metropole,0.19474919,False,163
environnement,0.19381477,False,163
bornes-fontaine-de-lagglomeration-du-grand-annecy,0.19348629,False,163
zones-daleas-du-plan-de-prevention-des-risques-dinondation-des-cours-deau-de-lorge-et-de-la-sallemouille,0.19267364,False,163
3591-chilly-mazarin,0.19258583,False,89
3958-meulan-en-yvelines,0.19223084,False,89
2935-marguerittes,0.19221091,False,89
3875-salaise-sur-sanne,0.191541,False,89
3349-mauguio,0.19068798,False,89
borne-fontaine-deau-potable-sur-mulhouse,0.18968831,False,426
3046-la-motte-servolex,0.18906435,False,89
reseau-deau-potable-reducteur-de-pression-1,0.18767142,False,163
3455-marquise,0.18686451,False,89
parc-du-queyras-ouvrages-hydrauliques-en-travers,0.18654272,False,163
4040-chalons-rolland,0.18625253,False,89
3759-jeumont,0.18579884,False,89
3074-montaubant-paris,0.18562675,False,89
3655-beaune-verottes,0.18509673,False,89
deliberation-piscine-gigoi-fixation-tarif-stage-natation-6-11-ans-aggleau-2019-3,0.18461876,False,163
3791-montelimar,0.18371415,False,89
4099-voisins,0.1808084,False,89
3905-soisson,0.18078956,False,89
environnement-inventaire-des-points-deau-grand-poitiers-13-communes-donnees-metiers-1,0.1796373,False,426
cours-deau-ville-de-clermont-ferrand,0.17693554,False,163
3688-gaineville,0.17585558,False,89
3462-mont-de-marsan,0.17448463,False,89
3569-torcy-champs,0.1740917,False,89
3649-noeux-les-mines,0.17381196,False,89
3609-roinville,0.17179783,False,89
3398-foix-espagne,0.17133299,False,89
3695-dainville,0.17129236,False,89
fontaines-deau-potable-de-la-metropole-de-lyon,0.17114493,True,426
waterrower,0.1709656,False,89
2939-gujan-mestras,0.1703128,False,89
3289-pau-jean-mermoz,0.16915423,False,89
edf-hydro-gerstheim,0.16915087,False,163
le-relay-du-chasteau,0.16891724,False,89
3795-evreux,0.16850048,False,89
points-deau-potable-a-merignac,0.16803665,False,426
espece-fao-de-poisson-d-eau-de-mer-30378641,0.16711497,True,163
securite,0.16560058,False,163
points-deau-tours-metropole-val-de-loire,0.16499569,False,426
3380-sete,0.1629888,False,89
irve-z-e-n-annecy,0.16263752,False,89
3676-chateauneuf-les-martigues,0.16261916,False,89
borne-eleec-publique,0.16156535,False,89
cotes-de-references-des-cours-deau-du-doubs-1,0.16010258,False,163
3548-le-mans,0.1596664,False,89
3548-le-mans-1,0.1596664,False,89
les-bassins-versants-du-bas-rhin,0.1580486,False,163
prix-de-leau,0.15724869,False,163
inventaire-petit-patrimoine-plerin-points-eaux,0.1568013,False,426
bassins-pluviaux-a-acces-public,0.15673475,False,426
3915-courseuilles-sur-mer,0.15624294,False,89
3707-saint-maur,0.15586196,False,89
3134-serignan,0.1555361,False,89
volumes-vendus,0.1549151,False,426
3743-aire-sur-adour,0.15216643,False,89
4096-saint-germain-corbeil,0.15102024,False,89
points-deau-defense-des-forets-contre-les-incendies-dfci-herault,0.15029134,False,426
bornes-fontaines-de-la-ville-de-rennes,0.14983825,False,426
3551-boussy-saint-antoine,0.14946184,False,89
jeu-de-donnees-c-car,0.14910147,False,89
fond-de-plan-grand-belfort,0.14900906,False,163
3117-vaison-la-romaine,0.14760858,False,89
flood-and-runoff,0.14598188,False,163
referentiel-espece-du-si-peche-et-aquaculture-30378687,0.14584762,True,163
3741-croissy-beaubourg,0.14493114,False,89
donnees-de-captures-2009-30378887,0.14457302,True,163
3670-montigny,0.14425693,False,89
3557-fontenay-le-vicomte,0.1439546,False,89
nombre-dabonnes-par-commune-1,0.139486,False,426
2936-saint-ambroix,0.13570504,False,89
piscines-toulouse,0.13428877,False,426
referentiel-droit-a-produire-du-si-peche-et-aquaculture-30378763,0.1342761,True,163
piscines-municipales-tm,0.13139467,False,426
barrieres-inondation,0.12723668,False,426
sync-cd11-barrieres-inondationopendataaudefr-19,0.12723668,False,426
3845-guitancourt,0.12548065,False,89
declaration-de-verdissement-de-flotte,0.12439936,False,89
cours-deau-de-la-region-paca,0.123915285,False,426
ilevia-gamme-tarifaire,0.12260006,False,89
points-kilometriques-repartis-le-long-de-la-charente,0.121201575,False,426
chalon-en-champagne,0.12116108,False,89
3780-saint-paul-les-dax,0.1175931,False,89
lacs-des-bases-de-loisirs-tm,0.1175918,False,163
bilan-reconversion-00000000,0.11745674,False,89
fontaines-et-bassins-decoratifs-de-chambery,0.117163435,False,426
recapitulatif-depenses-personnel-2013,0.115064695,False,89
recapitulatif-depenses-personnel-2013-nd,0.115064695,False,89
restauration-a-emporter-ou-a-livrer,0.11276212,False,89
reutilisations-2,0.108322255,False,89
nombre-dabonnes-par-type-de-client,0.103584245,False,426
informations-sur-les-achats-de-produits-aquatiques-frais,0.10271211,False,426
dependances-bleues,0.09886962,False,89
acces-aux-besoins-alimentaires-dans-la-metropole-de-lyon,0.08926457,True,426
rentree-2023-2024,0.08276361,False,89
estomacs-vessies-et-boyaux-traites-treated-stomachs-bladders-and-intestines,0.081560545,True,163
informations-sur-les-achats-de-produits-aquatiques-surgeles-et-en-conserves,0.08065136,False,426
consommation-des-menages-en-video-a-la-demande,0.07646817,False,89
