slug_or_id,score,in_gd4h,topic
4050-vernouillet-1,0.23526996,False,89
4050-vernouillet,0.23526996,False,89
3931-chauny,0.23102297,False,89
4070-chennevilliere,0.23054788,False,89
3394-calonne,0.2304298,False,89
3350-bornes,0.22998361,False,89
3385-bachant,0.22990903,False,89
3841-gournay,0.22905956,False,89
3684-reims,0.22893305,False,89
3612-conches,0.22749248,False,89
4042-lambersart-1,0.22701089,False,89
4042-lambersart,0.22701089,False,89
3694-denain,0.22698443,False,89
3433-orthez,0.22661397,False,89
bornes-de-recharge,0.22654143,False,89
3966-lege,0.22650254,False,89
4111-brest,0.22611776,False,89
4045-peyrehorade,0.22608395,False,89
3731-leucate,0.22572657,False,89
3597-meze,0.22483006,False,89
3122-bornes-de-recharge,0.22470629,False,89
3716-les-ulis,0.22462504,False,89
3434-auby,0.22411948,False,89
4053-bruyeres-charlemagne,0.22398528,False,89
3739-beauvais,0.2226849,False,89
4165-flers,0.22112678,False,89
3574-vendargues,0.22088397,False,89
3366-coquelles,0.22049029,False,89
3183-fontbeauzard,0.2204498,False,89
3603-givet,0.22026089,False,89
3275-vichy-poincare,0.2187257,False,89
3372-chelles,0.21868412,False,89
4041-montlouis-sur-loire,0.21857592,False,89
2434-flers,0.2185147,False,89
3668-hendaye,0.21849345,False,89
4063-lieuran,0.21730734,False,89
borne-de-recharge-7,0.21723025,False,89
borne-de-recharge-5,0.21723025,False,89
3845-borne-de-recharge,0.21723025,False,89
3838-le-havre,0.21660456,False,89
3813-chatelrault,0.21523014,False,89
4010-chatonnay,0.21386452,False,89
3287-montrejeau,0.21321857,False,89
3965-muille-villette,0.2132061,False,89
3194-rognac,0.2130274,False,89
3822-beaucaire,0.21250957,False,89
3832-beaucaire,0.21250957,False,89
3549-chocques,0.21240734,False,89
creches-tm,0.21240574,False,84
3693-toulouse-netwiller,0.21237624,False,89
3970-lomme,0.21184808,False,89
3119-leguevin,0.21149072,False,89
3571-luneray,0.21140397,False,89
3773-blanquefort,0.21104246,False,89
3917-amiens,0.21057698,False,89
3799-audruicq,0.21023273,False,89
3784-vierzon,0.20991488,False,89
horodateurs-tm,0.20840119,False,84
3754-marly,0.20835316,False,89
3814-saran-jonquilles,0.20660101,False,89
ludotheques-tm,0.20573397,False,84
ludotheques,0.20573397,False,84
3573-villeneuve-sur-lot,0.2050293,False,89
4019-courtry,0.20353729,False,89
quartiers-de-proximite-tm,0.20280872,False,84
3461-vitrolles,0.20272271,False,89
3932-chadrac,0.20247781,False,89
2932-rosiere,0.20195347,False,89
3572-ales-mons,0.19991018,False,89
les-quartiers-de-tourcoing-1,0.19911474,False,84
quartiers-de-sevres,0.19889724,False,84
3591-chilly-mazarin,0.197389,False,89
3958-meulan-en-yvelines,0.19702515,False,89
2935-marguerittes,0.19700474,False,89
3875-salaise-sur-sanne,0.19631812,False,89
3349-mauguio,0.19544384,False,89
3046-la-motte-servolex,0.1937797,False,89
sanisette-tm,0.19376345,False,84
secteurs-de-proximite-tm,0.19340973,False,84
3455-marquise,0.191525,False,89
4040-chalons-rolland,0.19089775,False,89
3759-jeumont,0.19043274,False,89
3074-montaubant-paris,0.19025637,False,89
3655-beaune-verottes,0.18971312,False,89
3791-montelimar,0.18829606,False,89
a-oger,0.18794948,False,84
indeminites-des-elus-locaux-de-trelaze-nd,0.18794948,False,84
zone-30-tm,0.1870043,False,84
4099-voisins,0.18531783,False,89
3905-soisson,0.18529853,False,89
zone-fao-de-peche-30378680,0.1821841,True,84
zones-inondables-a-martigues,0.18116453,False,84
assemblee-des-territoires-territoires-vecus,0.18094291,False,84
3688-gaineville,0.1802415,False,89
quartiers-auxerre,0.18019794,False,84
3462-mont-de-marsan,0.17883636,False,89
3569-torcy-champs,0.17843361,False,89
3649-noeux-les-mines,0.17814691,False,89
prive-zone-de-chalandise-gouraud,0.17756832,False,84
essences-dans-les-forets-cors,0.17686126,False,84
3609-roinville,0.17608255,False,89
dechetteries,0.17604417,False,84
3398-foix-espagne,0.1756061,False,89
3695-dainville,0.17556447,False,89
waterrower,0.17522956,False,89
2939-gujan-mestras,0.17456049,False,89
grille-regionale-au-pas-de-250m-idf,0.1741815,False,84
3289-pau-jean-mermoz,0.173373,False,89
intercommunalites-epci,0.1732682,False,84
le-relay-du-chasteau,0.17313011,False,89
3795-evreux,0.17270295,False,89
arceaux-a-velo,0.17166536,False,84
les-unions-de-quartier,0.17164418,False,84
lieux-de-culte-a-issy-les-moulineaux,0.16964963,False,84
delimitation-des-20-quartiers-4,0.16911519,False,84
arrondissements-de-marseille,0.16874401,False,84
arrondissements-de-marseille-nd,0.16874401,False,84
perimetres-de-protection-du-territoire-site-unesco-val-dorleans,0.16870762,False,84
emplacement-des-cimetieres-metz,0.16826051,False,84
3380-sete,0.1670538,False,89
irve-z-e-n-annecy,0.16669376,False,89
3676-chateauneuf-les-martigues,0.16667496,False,89
borne-eleec-publique,0.16559486,False,89
quartiers-1,0.16380508,False,84
3548-le-mans,0.16364856,False,89
3548-le-mans-1,0.16364856,False,89
permanences-quartiers-elus-blagnac,0.16342434,False,84
poles-territoriaux-tm,0.16335535,False,84
poles-territoriaux,0.16335535,False,84
foret-descoublac-secteurs,0.16288285,False,84
perimetres-de-protection-du-territoire-zone-de-protection-unesco-val-dorleans,0.16137674,False,84
3915-courseuilles-sur-mer,0.16013971,False,89
territoire-de-chasse-de-martigues,0.16009715,False,84
aires-de-covoiturage-en-gironde1,0.15998918,False,84
aires-de-covoiturage-en-gironde-2,0.15998918,False,84
aires-de-covoiturage-en-gironde-1,0.15998918,False,84
sanisettes-5,0.15995789,False,84
3707-saint-maur,0.15974922,False,89
3134-serignan,0.15941525,False,89
fabriques-de-territoire,0.15913206,False,84
ilevia-abris-a-velos,0.15883063,False,84
aires-pietonnes-tm,0.1581756,False,84
emplacement-des-dechetteries-3,0.15726219,False,84
3743-aire-sur-adour,0.15596153,False,89
4096-saint-germain-corbeil,0.15478677,False,89
pays-du-departement-de-la-manche,0.15431514,False,84
3551-boussy-saint-antoine,0.15318948,False,89
delimitation-des-cantons-3,0.15295455,False,84
jeu-de-donnees-c-car,0.15282013,False,89
ecoles-elementaires-blagnac,0.15261878,False,84
emplacement-des-canisites,0.15228783,False,84
3117-vaison-la-romaine,0.15129,False,89
regions-simplified-by-geoapi,0.15115279,False,84
zone-maritime-30378727,0.14978945,True,84
3741-croissy-beaubourg,0.14854579,False,89
3670-montigny,0.14785478,False,89
c2023-sbep-001,0.14765093,False,84
3557-fontenay-le-vicomte,0.14754489,False,89
garage-loue-automobiles,0.14660366,False,452
rangee-cimetiere-metz,0.14634918,False,84
garage-mecasud,0.14437032,False,452
garage-gois-automobile,0.14386915,False,452
garage-gois-automobiles,0.14294213,False,452
garage-chambault-sarl-2,0.14261392,False,452
garage-chambault-sarl-1,0.14261392,False,452
batiments-publics-evry-courcouronnes,0.14227064,False,84
garage-du-colombier,0.1418707,False,452
ecoles-maternelles-blagnac,0.14168128,False,84
garage-pochet,0.14128235,False,452
zones-bleues-tm,0.14015302,False,84
2936-saint-ambroix,0.13908958,False,89
parcellaire-de-1830-toulouse,0.1386946,False,84
domaines-rge,0.13835783,False,84
faits-constates-zone-gendarmerie-00000000,0.13732384,False,84
garage-beaudouin,0.13651682,False,452
recensement-des-plages-a-anglet,0.13572425,False,84
garage-mecanique-2000-1,0.13567685,False,452
garage-mecanique-2000,0.13567685,False,452
morbihan-habitat-1,0.13544954,False,84
lieux-de-cultes-a-issy-les-moulineaux,0.13323303,False,84
parcellaire-de1830-tm,0.13285081,False,84
parcellaire-de-1680-tm,0.13285081,False,84
cimetieres-blagnac,0.13252889,False,84
garage-horizon-automobiles,0.13226499,False,452
aires-de-covoiturage-3,0.13220246,False,84
garage-zawieja,0.13139562,False,452
limites-des-conseils-de-territoire,0.1309794,False,84
panneaux-zone-30,0.13089015,False,84
territoires-en-mouvement-n5-30382866,0.1308676,False,84
section-cimetiere-metz,0.13069029,False,84
ecodef-235-lieux-de-memoire,0.13054885,False,84
garage-croix-st-ladre,0.13054475,False,452
theatre-tm,0.13029036,False,84
bethune-quartiers-et-zones,0.12989482,False,84
taux-de-fiscalite-directe-locale-par-region-2001-2009-nd,0.12921242,False,84
taux-fiscalite-2001-2009,0.12921242,False,84
hebergement-marchand-poids-territoire-cors,0.12911592,False,84
garage-saint-aubin,0.12894747,False,452
artistes-laboureurs-par-region,0.12880361,False,84
3845-guitancourt,0.1286102,False,89
defibrillateurs-de-houplin-ancoisne,0.12852998,False,84
garage-serva,0.12789375,False,452
occupation-physique-du-territoire-insee-nd,0.12772597,False,84
occupation-physique-du-territoire-insee,0.12772597,False,84
declaration-de-verdissement-de-flotte,0.12750193,False,89
ports-de-lherault,0.12693933,False,84
garage-santamaria,0.12659055,False,452
territoires-en-mouvement-n2-30382835,0.12625195,False,84
aires-de-livraison-tm,0.12594886,False,84
canisites-angers,0.12593639,False,84
zones-de-loisirs,0.1256678,False,84
ilevia-gamme-tarifaire,0.12565777,False,89
places-pmr,0.12528212,False,84
chalon-en-champagne,0.124182895,False,89
bassins-de-mobilite-en-occitanie,0.123698846,False,84
departments-simplified-by-geoapi,0.12279572,False,84
confinement-commerces-de-proximite-ouverts-evry-courcouronnes,0.12227835,False,84
les-aires-de-jeux-a-roubaix,0.120904595,False,84
3780-saint-paul-les-dax,0.12052593,False,89
bilan-reconversion-00000000,0.12038617,False,89
territoires-en-mouvement-n1-30382864,0.11985297,False,84
territoires-en-mouvement-n4-30382960,0.11985297,False,84
