slug_or_id,score,in_gd4h,topic
budget-primitif-2016-aeroscopia-blagnac,0.1733329,False,404
3707-saint-maur,0.17321846,False,89
3134-serignan,0.1728563,False,89
budget-2022-rodez-agglomeration,0.17260489,False,334
synthese-des-recettes-et-des-depenses-du-budget-primitif,0.17029811,False,334
3743-aire-sur-adour,0.16911139,False,89
4096-saint-germain-corbeil,0.16783758,False,89
3551-boussy-saint-antoine,0.16610563,False,89
jeu-de-donnees-c-car,0.16570511,False,89
3117-vaison-la-romaine,0.16404599,False,89
plf-2024-budget-vert,0.16291852,False,334
3741-croissy-beaubourg,0.16107039,False,89
3670-montigny,0.16032112,False,89
3557-fontenay-le-vicomte,0.15998511,False,89
budget-primitif-2015-transports-blagnac,0.1572135,False,404
budget-primitif-2018-transports-blagnac,0.1572135,False,404
budget-primitif-2017-transports-blagnac,0.1572135,False,404
budget-primitif-2016-transports-blagnac,0.1572135,False,404
budget-primitif-2014-transports-blagnac,0.15721348,False,404
budget-primitif-2020-transport-blagnac,0.15679984,False,404
budget-primitif-2019-depenses,0.15630212,False,334
budget-primitif-2018-depenses,0.15630212,False,334
2936-saint-ambroix,0.15081689,False,89
le-budget-de-lassemblee-nationale,0.15010214,False,334
budget-supplementaire-2015,0.14413442,False,334
bp2019-zae,0.14346696,False,334
le-budget-de-la-defense-par-categorie-de-depenses-en-lfi-30382563,0.14245142,False,334
rosny-sur-seine-budget-primitif-2019,0.14193293,False,334
rosny-sur-seine-budget-primitif-2018,0.14193293,False,334
actes-budgetaires-1,0.14134353,False,334
3845-guitancourt,0.13945393,False,89
actes-budgetaires,0.13851444,False,334
declaration-de-verdissement-de-flotte,0.13825224,False,89
depenses-et-recettes-des-budgets-executes-de-l-etat-et-de-la-defense-30382662,0.13719225,False,334
ilevia-gamme-tarifaire,0.13625258,False,89
chalon-en-champagne,0.13465334,False,89
3780-saint-paul-les-dax,0.13068804,False,89
bilan-reconversion-00000000,0.1305365,False,89
recapitulatif-depenses-personnel-2013,0.12787808,False,89
recapitulatif-depenses-personnel-2013-nd,0.12787808,False,89
debat-d-orientations-budgetaires-oise,0.12711726,False,334
rapport-orientation-budgetaire,0.12685306,False,334
restauration-a-emporter-ou-a-livrer,0.1253191,False,89
ibis-budget-evreux,0.12313456,False,404
plf-2024-vm-tome-2-depenses-fiscales,0.12294028,False,334
reutilisations-2,0.12038482,False,89
dependances-bleues,0.10987955,False,89
rentree-2023-2024,0.09198001,False,89
logement-annee-construction,0.0860479,False,404
consommation-des-menages-en-video-a-la-demande,0.08498352,False,89
ecole-evolution-effectifs,0.08037533,False,404
