slug_or_id,score,in_gd4h,topic
4050-vernouillet-1,0.27309942,False,89
4050-vernouillet,0.27309942,False,89
3931-chauny,0.26816952,False,89
4070-chennevilliere,0.26761803,False,89
3394-calonne,0.26748097,False,89
3350-bornes,0.26696306,False,89
3385-bachant,0.2668765,False,89
3841-gournay,0.26589042,False,89
3684-reims,0.26574358,False,89
3612-conches,0.26407138,False,89
4042-lambersart-1,0.26351234,False,89
4042-lambersart,0.26351234,False,89
3694-denain,0.26348162,False,89
3433-orthez,0.2630516,False,89
bornes-de-recharge,0.26296738,False,89
3966-lege,0.26292226,False,89
4111-brest,0.26247558,False,89
4045-peyrehorade,0.26243636,False,89
3731-leucate,0.2620215,False,89
3597-meze,0.26098084,False,89
3122-bornes-de-recharge,0.26083717,False,89
3716-les-ulis,0.26074287,False,89
3434-auby,0.26015604,False,89
4053-bruyeres-charlemagne,0.26000023,False,89
3739-beauvais,0.25849077,False,89
4165-flers,0.2566821,False,89
3574-vendargues,0.25640026,False,89
3366-coquelles,0.25594327,False,89
3183-fontbeauzard,0.2558963,False,89
3603-givet,0.25567698,False,89
3275-vichy-poincare,0.25389495,False,89
3372-chelles,0.2538467,False,89
4041-montlouis-sur-loire,0.2537211,False,89
2434-flers,0.25365004,False,89
3668-hendaye,0.25362536,False,89
4063-lieuran,0.25224856,False,89
borne-de-recharge-7,0.25215903,False,89
borne-de-recharge-5,0.25215903,False,89
3845-borne-de-recharge,0.25215903,False,89
3838-le-havre,0.25143275,False,89
3813-chatelrault,0.24983734,False,89
4010-chatonnay,0.24825215,False,89
3287-montrejeau,0.24750233,False,89
3965-muille-villette,0.24748784,False,89
3194-rognac,0.24728043,False,89
3822-beaucaire,0.24667932,False,89
3832-beaucaire,0.24667932,False,89
3549-chocques,0.24656066,False,89
3693-toulouse-netwiller,0.24652456,False,89
3970-lomme,0.24591148,False,89
3119-leguevin,0.24549666,False,89
3571-luneray,0.24539594,False,89
3773-blanquefort,0.24497631,False,89
3917-amiens,0.244436,False,89
3799-audruicq,0.2440364,False,89
3784-vierzon,0.24366744,False,89
3754-marly,0.2418546,False,89
3814-saran-jonquilles,0.23982072,False,89
3573-villeneuve-sur-lot,0.2379963,False,89
4019-courtry,0.23626438,False,89
3461-vitrolles,0.23531882,False,89
3932-chadrac,0.23503454,False,89
2932-rosiere,0.2344259,False,89
3572-ales-mons,0.23205405,False,89
3591-chilly-mazarin,0.22912751,False,89
3958-meulan-en-yvelines,0.22870515,False,89
2935-marguerittes,0.22868145,False,89
3875-salaise-sur-sanne,0.22788443,False,89
3349-mauguio,0.22686957,False,89
3046-la-motte-servolex,0.22493786,False,89
3455-marquise,0.22232062,False,89
4040-chalons-rolland,0.2215925,False,89
3759-jeumont,0.22105274,False,89
3074-montaubant-paris,0.220848,False,89
3655-beaune-verottes,0.22021739,False,89
3791-montelimar,0.2185725,False,89
4099-voisins,0.21511538,False,89
3905-soisson,0.21509299,False,89
3688-gaineville,0.20922282,False,89
3462-mont-de-marsan,0.20759174,False,89
3569-torcy-champs,0.20712425,False,89
3649-noeux-les-mines,0.20679145,False,89
3609-roinville,0.20439515,False,89
3398-foix-espagne,0.20384209,False,89
3695-dainville,0.20379376,False,89
waterrower,0.20340501,False,89
2939-gujan-mestras,0.20262834,False,89
3289-pau-jean-mermoz,0.20124993,False,89
le-relay-du-chasteau,0.20096798,False,89
3795-evreux,0.20047215,False,89
3380-sete,0.19391467,False,89
irve-z-e-n-annecy,0.19349673,False,89
3676-chateauneuf-les-martigues,0.19347489,False,89
borne-eleec-publique,0.19222112,False,89
3548-le-mans,0.18996187,False,89
3548-le-mans-1,0.18996187,False,89
3915-courseuilles-sur-mer,0.18588884,False,89
3707-saint-maur,0.18543556,False,89
3134-serignan,0.18504788,False,89
3743-aire-sur-adour,0.18103883,False,89
4096-saint-germain-corbeil,0.17967518,False,89
3551-boussy-saint-antoine,0.17782107,False,89
jeu-de-donnees-c-car,0.17739232,False,89
3117-vaison-la-romaine,0.17561616,False,89
3741-croissy-beaubourg,0.17243071,False,89
3670-montigny,0.17162858,False,89
3557-fontenay-le-vicomte,0.17126888,False,89
2936-saint-ambroix,0.16145402,False,89
budget-primitif-2018-3,0.1517359,False,334
budgets-primitifs-de-la-cus,0.15057617,False,334
budgets-primitifs-de-la-cus-nd,0.15057617,False,334
budget-primitif-2018-1,0.1502724,False,334
budget-primitif-2021,0.1502724,False,334
budget-primitif-2020-2,0.1502724,False,334
budget-primitif-2016-1,0.1502724,False,334
budget-primitif-2023,0.1502724,False,334
budget-primitif-2022,0.1502724,False,334
budget-primitif-2017-4,0.1502724,False,334
budget-primitif-2019,0.1502724,False,334
3845-guitancourt,0.14928962,False,89
declaration-de-verdissement-de-flotte,0.14800318,False,89
ilevia-gamme-tarifaire,0.14586249,False,89
budget-primitif-2018-2,0.14481686,False,334
chalon-en-champagne,0.14415047,False,89
budget-primitif-2017-3,0.14061895,False,334
3780-saint-paul-les-dax,0.13990548,False,89
bilan-reconversion-00000000,0.13974325,False,89
budget-2018-1,0.13879696,False,334
budget-primitif-oise,0.13833322,False,334
recapitulatif-depenses-personnel-2013,0.13689733,False,89
recapitulatif-depenses-personnel-2013-nd,0.13689733,False,89
restauration-a-emporter-ou-a-livrer,0.13415787,False,89
creches-tm,0.13375363,False,84
horodateurs-tm,0.13123193,False,84
ludotheques-tm,0.12955236,False,84
ludotheques,0.12955236,False,84
budget-primitif-2018-4,0.12942271,False,334
plf-2024-recettes-du-budget-general,0.12933357,False,334
budget-primitif-2019-decline-par-grand-engagement,0.12922187,False,334
reutilisations-2,0.12887557,False,89
quartiers-de-proximite-tm,0.12771031,False,84
budget-2023-rodez-agglo,0.12569495,False,334
les-quartiers-de-tourcoing-1,0.12538418,False,84
quartiers-de-sevres,0.12524721,False,84
plf-2024-recettes-des-budgets-annexes,0.12484544,False,334
budget-principal-primitif-2018,0.12448206,False,334
budget-previsionnel-2020,0.12416021,False,334
bp-2018-2,0.12333725,False,334
budget-primitif-2019-recettes,0.122615784,False,334
budget-primitif-2018-recettes,0.122615784,False,334
sanisette-tm,0.122014426,False,84
secteurs-de-proximite-tm,0.12179168,False,84
finances-1,0.12175957,False,334
budget-2022-rodez-agglomeration,0.12085803,False,334
synthese-des-recettes-et-des-depenses-du-budget-primitif,0.119242825,False,334
a-oger,0.118353315,False,84
indeminites-des-elus-locaux-de-trelaze-nd,0.118353315,False,84
zone-30-tm,0.117758125,False,84
dependances-bleues,0.11762937,False,89
zone-fao-de-peche-30378680,0.11472282,True,84
zones-inondables-a-martigues,0.11408079,False,84
plf-2024-budget-vert,0.11407562,False,334
assemblee-des-territoires-territoires-vecus,0.11394123,False,84
quartiers-auxerre,0.11347211,False,84
prive-zone-de-chalandise-gouraud,0.11181621,False,84
essences-dans-les-forets-cors,0.11137098,False,84
dechetteries,0.11085645,False,84
grille-regionale-au-pas-de-250m-idf,0.10968352,False,84
budget-primitif-2019-depenses,0.109442815,False,334
budget-primitif-2018-depenses,0.109442815,False,334
intercommunalites-epci,0.1091084,False,84
arceaux-a-velo,0.10809907,False,84
les-unions-de-quartier,0.108085744,False,84
lieux-de-culte-a-issy-les-moulineaux,0.106829755,False,84
delimitation-des-20-quartiers-4,0.10649321,False,84
arrondissements-de-marseille,0.10625948,False,84
arrondissements-de-marseille-nd,0.10625948,False,84
perimetres-de-protection-du-territoire-site-unesco-val-dorleans,0.10623657,False,84
emplacement-des-cimetieres-metz,0.10595503,False,84
le-budget-de-lassemblee-nationale,0.10510158,False,334
quartiers-1,0.1031494,False,84
permanences-quartiers-elus-blagnac,0.10290965,False,84
poles-territoriaux-tm,0.102866195,False,84
poles-territoriaux,0.102866195,False,84
foret-descoublac-secteurs,0.10256866,False,84
perimetres-de-protection-du-territoire-zone-de-protection-unesco-val-dorleans,0.10162026,False,84
budget-supplementaire-2015,0.10092298,False,334
territoire-de-chasse-de-martigues,0.100814484,False,84
aires-de-covoiturage-en-gironde1,0.1007465,False,84
aires-de-covoiturage-en-gironde-2,0.1007465,False,84
aires-de-covoiturage-en-gironde-1,0.1007465,False,84
sanisettes-5,0.10072678,False,84
bp2019-zae,0.100455634,False,334
fabriques-de-territoire,0.10020676,False,84
ilevia-abris-a-velos,0.10001694,False,84
le-budget-de-la-defense-par-categorie-de-depenses-en-lfi-30382563,0.09974455,False,334
aires-pietonnes-tm,0.099604465,False,84
rosny-sur-seine-budget-primitif-2019,0.09938151,False,334
rosny-sur-seine-budget-primitif-2018,0.09938151,False,334
emplacement-des-dechetteries-3,0.09902928,False,84
actes-budgetaires-1,0.098968804,False,334
rentree-2023-2024,0.09846737,False,89
pays-du-departement-de-la-manche,0.097173505,False,84
actes-budgetaires,0.09698787,False,334
delimitation-des-cantons-3,0.09631673,False,84
ecoles-elementaires-blagnac,0.09610529,False,84
depenses-et-recettes-des-budgets-executes-de-l-etat-et-de-la-defense-30382662,0.09606208,False,334
emplacement-des-canisites,0.09589689,False,84
regions-simplified-by-geoapi,0.09518214,False,84
zone-maritime-30378727,0.09432364,True,84
c2023-sbep-001,0.092976995,False,84
rangee-cimetiere-metz,0.09215727,False,84
consommation-des-menages-en-video-a-la-demande,0.090977415,False,89
