slug_or_id,score,in_gd4h,topic
donnees-relatives-a-l-environnement-a-strasbourg-nd,0.07288483,False,84
structures-labellisees-spo-2013-cors,0.07206489,False,84
logis-cheval-blanc,0.07143357,False,452
camping-la-vetta,0.067623936,False,84
lieux-de-covoiturage-organisation-nant-resilience,0.06681737,False,84
p-r-jean-vilar-1,0.06514258,False,84
anneis-oeuvre-de-le-misericorde-filmatik-garage-j-durand-automobiles-red-and-white-les-jeunes-pousses-les-jeunes-pousses-iferro-keolis-monsieur-gerald-baldo,0.06440321,False,452
mollusques-bivalves-vivants-live-bivalve-molluscs,0.06403845,True,84
alignement-particulier-des-constructions-plui,0.063164875,False,84
c2020-sbep-049,0.06283002,False,84
camping-sole-e-vista,0.062133063,False,84
novotel-demeure-de-campagne-maffliers,0.061898813,False,84
bird,0.060435288,False,84
les-centres-medico-psychologiques,0.058896158,False,84
limites-de-facades-3,0.058760155,False,84
principaux-equipements-de-la-marine-nationale-564781,0.05848216,False,84
plages-de-nouvelle-aquitaine-1,0.056770664,False,84
taille-minimale-des-poissons-peches-en-mer-30379104,0.044992503,True,84
passion-flamme,0.043317515,False,452
