slug_or_id,score,in_gd4h,topic
lieux-de-covoiturage-organisation-nant-resilience,0.08305524,False,84
p-r-jean-vilar-1,0.080973454,False,84
mollusques-bivalves-vivants-live-bivalve-molluscs,0.07960099,True,84
garage-du-centre,0.07947734,False,452
alignement-particulier-des-constructions-plui,0.07851513,False,84
c2020-sbep-049,0.0780989,False,84
camping-sole-e-vista,0.07723256,False,84
novotel-demeure-de-campagne-maffliers,0.076941386,False,84
bird,0.07512219,False,84
les-centres-medico-psychologiques,0.07320903,False,84
limites-de-facades-3,0.07303997,False,84
principaux-equipements-de-la-marine-nationale-564781,0.07269442,False,84
auto-service-muret,0.07151768,False,452
plages-de-nouvelle-aquitaine-1,0.070567004,False,84
borne-cahors-boxeo-ac-pour-bf-autoparts,0.06820103,False,452
logis-cheval-blanc,0.06387026,False,452
anneis-oeuvre-de-le-misericorde-filmatik-garage-j-durand-automobiles-red-and-white-les-jeunes-pousses-les-jeunes-pousses-iferro-keolis-monsieur-gerald-baldo,0.057584275,False,452
taille-minimale-des-poissons-peches-en-mer-30379104,0.055926524,True,84
passion-flamme,0.03873111,False,452
