slug_or_id,score,in_gd4h,topic
donnees-relatives-a-l-environnement-a-strasbourg-nd,0.08698883,False,84
structures-labellisees-spo-2013-cors,0.08601022,False,84
logis-cheval-blanc,0.08248047,False,452
camping-la-vetta,0.08070989,False,84
lieux-de-covoiturage-organisation-nant-resilience,0.07974725,False,84
p-r-jean-vilar-1,0.07774837,False,84
mollusques-bivalves-vivants-live-bivalve-molluscs,0.076430574,True,84
alignement-particulier-des-constructions-plui,0.07538796,False,84
c2020-sbep-049,0.07498831,False,84
anneis-oeuvre-de-le-misericorde-filmatik-garage-j-durand-automobiles-red-and-white-les-jeunes-pousses-les-jeunes-pousses-iferro-keolis-monsieur-gerald-baldo,0.074362904,False,452
camping-sole-e-vista,0.074156485,False,84
novotel-demeure-de-campagne-maffliers,0.0738769,False,84
bird,0.072130166,False,84
les-centres-medico-psychologiques,0.070293196,False,84
limites-de-facades-3,0.07013088,False,84
principaux-equipements-de-la-marine-nationale-564781,0.06979909,False,84
plages-de-nouvelle-aquitaine-1,0.0677564,False,84
taille-minimale-des-poissons-peches-en-mer-30379104,0.053699035,True,84
passion-flamme,0.05001639,False,452
