slug_or_id,score,in_gd4h,topic
eclairage-public-de-la-commune-dalata,0.35698727,False,349
eclairage-public-de-la-commune-dappietto,0.35474178,False,349
eclairage-public-de-la-commune-dafa,0.35242558,False,349
eclairage-public-de-la-commune-de-peri,0.35009226,False,349
eclairage-public-de-la-commune-de-tavaco,0.3388184,False,349
points-lumineux,0.33026004,False,349
support-luminaire-2,0.32096362,False,349
points-lumineux-du-reseau-declairage-public-sur-mulhouse,0.3192754,False,349
liste-des-marches-publics-3,0.31477854,False,108
eclairage-public-de-la-commune-de-cuttoli-corticchiato,0.31227288,False,349
eclairage-public-point-declairage-1,0.30675754,False,349
liste-des-etablissements-publics-de-savoie-1,0.30363062,False,108
eclairage-public-de-la-commune-de-sarrola-carcopino,0.30246827,False,349
marches-publics-1,0.29665828,False,108
eclairage-public-de-la-commune-de-villanova,0.29593575,False,349
eclairage-public-de-la-commune-de-valle-di-mezzana,0.29528236,False,349
marches-publics-fonctionnement,0.2935085,False,108
eclairage-public-donnees-geographiques-prs,0.28983766,False,349
eclairage-public-donnees-geographiques-ods,0.28983766,False,349
eclairage-public-poste-1,0.28893012,False,349
eclairage-public-regard-1,0.2842385,False,349
liste-des-marches-publics-de-2014,0.28394076,False,108
liste-des-marches-publics-de-2013-1,0.28394076,False,108
commande-publique-1,0.28304648,False,108
liste-des-bornes-de-recharge-ouvertes-au-public-1,0.2822726,False,108
eclairage-public-reseau-sur-facade-1,0.27894923,False,349
liste-des-marches-publics,0.27855515,False,108
liste-des-marches-publics-2010-550894,0.2776361,False,108
open-data-2020,0.276167,False,108
liste-des-voies-publiques-et-privees,0.27488753,False,108
reseau-declairage-public-ccpop,0.27486986,False,349
eclairage-public-a-antibes,0.27438328,False,349
liste-des-marches-publics-rosny-sous-bois,0.2703289,False,108
liste-des-etablissements-publics,0.26977974,False,108
liste-des-bornes-de-recharge-ouvertes-au-public,0.26932725,False,108
irve-hopitaux-massif-des-vosges,0.2679155,False,108
liste-des-wc-publics-accessibles-a-tous-public,0.26665893,False,108
etablissements-de-service-public,0.26636183,False,108
liste-des-marches-publics-2,0.265972,False,108
ecoles-de-loos,0.2647748,False,108
marches-publics-investissement,0.264025,False,108
etablissement-erp-par-categories,0.26359826,False,108
liste-des-marches-publics-passes-en-2017-par-le-departement-du-finistere,0.25450507,False,108
ecoles-de-tourcoing-1,0.25397015,False,108
chtxm-liste-des-marches-publics-agglo-2018,0.25089046,False,108
chtxm-liste-des-marches-publics-agglo-2020,0.24991307,False,108
chtxm-liste-des-marches-publics-agglo-2019,0.24991307,False,108
equipements-publics-de-la-commune-de-breteil,0.24802929,False,108
liste-des-marches-actifs-30383304,0.24796832,False,108
marseille-eclairage,0.24619995,False,349
liste-des-equipements-publics-rosny-sous-bois,0.24469383,False,108
chtx-liste-des-marches-publics-ville-2019,0.24448276,False,108
chtx-liste-des-marches-publics-ville-2020,0.24448276,False,108
equipements-publics-cannois,0.24301206,False,108
chtx-liste-des-marches-publics-ville-2018,0.24249779,False,108
marches-publics-de-bordeaux-metropole-depuis-2018,0.24193199,False,108
marches-publics-de-la-ville-de-bordeaux-depuis-2018,0.2409044,False,108
ecoles,0.2406934,False,108
luminaires-declairage-public-de-nantes-metropole,0.24067336,False,349
reseaux-eclairage,0.23844793,False,349
repertoire-des-informations-publiques,0.23660064,False,108
marches-publics-du-ccas-de-bordeaux-depuis-2018,0.23641273,False,108
batiments-ouverts-au-public,0.23575456,False,108
marches-publics-notifies-en-2017,0.23362091,False,108
marches-publics-notifies-en-2015,0.23362091,False,108
marches-publics-notifies-en-2018,0.23362091,False,108
marches-publics-notifies-en-2016,0.23362091,False,108
liste-des-jardins-publics-de-france,0.23064116,False,108
liste-des-maitres-douvrage-assainissement-non-collectif-1,0.22913817,False,108
liste-des-maitres-douvrage-assainissement-non-collectif-2,0.22913817,False,108
liste-des-maitres-d-ouvrage-assainissement-non-collectif-rdl,0.22913817,False,108
liste-des-maitres-douvrage-assainissement-non-collectif,0.22913817,False,108
signalisation-lumineuse-support-1,0.22831118,False,349
les-lycees-public-prive-de-roubaix,0.22349904,False,108
les-ecoles-de-roubaix,0.22052333,False,108
etablissement-recevant-du-public-a-plerin,0.21922378,False,108
donnees-publiees-rip,0.21818276,False,108
liste-des-marches-publics-passes-en-2018-par-le-departement-du-finistere,0.21802261,False,108
index-des-rues,0.21740395,False,108
centrales-photovoltaiques-communales,0.21671861,False,349
equipements-publics-de-la-commune-diffendic,0.21126471,False,108
communes-des-pays-de-la-loire,0.20913142,False,108
eclairage-public-poteau-beton-1,0.20751162,False,349
redevances-de-reutilisation-d-informations-publiques-nd,0.20719086,False,108
redevances-de-rutilisation-dinformations-publique,0.20719086,False,108
registre-public-daccessibilite-faisabilite,0.20577471,False,108
liste-des-services-sociaux-de-proximite,0.20216274,False,108
liste-des-services-sociaux-de-proximite-1,0.20216274,False,108
liste-des-services-sociaux-de-proximite-2,0.20216274,False,108
liste-des-services-sociaux-de-proximite-rdl,0.20216274,False,108
liste-des-equipements-et-services-publics-de-la-commune-dargenton-sur-creuse,0.2015935,False,108
liste-des-donnees-essentielles-de-la-commande-publique-pour-la-ville-de-nice-annee-2020,0.20013016,False,108
liste-des-donnees-essentielles-de-la-commande-publique-pour-la-ville-de-nice-annee-2021,0.20013016,False,108
liste-des-donnees-essentielles-de-la-commande-publique-pour-la-ville-de-nice-annee-2019,0.20013016,False,108
effectif-des-ecoles-publiques-depuis-2005,0.19848286,False,108
equipements-et-services-sur-la-commune-de-baule,0.19571057,False,108
potentiel-photovoltaique,0.19545543,False,349
declaration-cerfa-13971-03,0.19424163,False,108
candelabres-1,0.19420664,False,349
defibrillateurs-19,0.19278167,False,349
defibrillateurs-14,0.19278167,False,349
liste-administrations-et-op-rateurs-services-publics,0.19269605,False,108
liste-administrations-et-operateurs-services-publics-nd,0.19269605,False,108
bpalc-presence-evenements-publics,0.1917028,False,108
points-lumineux-geres-par-siel-territoire-denergie-loire,0.19056505,False,349
zones-dextinction-de-leclairage-public-a-antibes-juan-les-pins,0.19034691,False,349
commande-publique,0.18662356,False,108
activites-generales-general-activity-establishments,0.18522371,True,108
releve-de-compteur-des-armoires-de-l-eclairage-public-de-lambersart,0.18381844,False,349
batiments-communaux,0.18363991,False,108
marches-de-de-25000-euros-2018,0.18045121,False,108
marches-de-de-15000-euros-2017-1,0.18045121,False,108
production-photovoltaique-sur-les-batiments-communaux,0.17982751,False,349
tarifs-des-services-publics-de-la-ville-de-nice-2020,0.17786446,False,108
tarifs-des-services-publics-de-la-ville-de-nice-2021,0.17786446,False,108
tarifs-des-services-publics-de-la-ville-de-nice-2013,0.17786446,False,108
decoset-nomenclature-des-services-publics,0.17691691,False,108
registre-des-informations-publiques-3,0.17538512,False,108
registre-des-informations-publiques-2,0.17538512,False,108
