slug_or_id,score,in_gd4h,topic
piscines-municipales-tm,0.07710313,False,426
barrieres-inondation,0.07466321,False,426
sync-cd11-barrieres-inondationopendataaudefr-19,0.07466321,False,426
cours-deau-de-la-region-paca,0.07271419,False,426
lacs-des-bases-de-loisirs-tm,0.07208966,False,163
points-kilometriques-repartis-le-long-de-la-charente,0.071121775,False,426
fontaines-et-bassins-decoratifs-de-chambery,0.06875216,False,426
nombre-dabonnes-par-type-de-client,0.060783822,False,426
informations-sur-les-achats-de-produits-aquatiques-frais,0.06027205,False,426
acces-aux-besoins-alimentaires-dans-la-metropole-de-lyon,0.052380957,True,426
estomacs-vessies-et-boyaux-traites-treated-stomachs-bladders-and-intestines,0.050000694,True,163
informations-sur-les-achats-de-produits-aquatiques-surgeles-et-en-conserves,0.047326673,False,426
